frame,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
62,0.4728095829486847,0.6393764615058899,2.0266473654828587e-07,0.35273516178131104,0.6079699397087097,-0.04289713501930237,0.2863371670246124,0.5569673776626587,-0.05818815156817436,0.25871947407722473,0.5083212852478027,-0.07208085060119629,0.21801403164863586,0.47393345832824707,-0.08398876339197159,0.36901527643203735,0.4931013882160187,-0.005250161048024893,0.35350513458251953,0.43771350383758545,-0.02838723175227642,0.35068225860595703,0.40504634380340576,-0.05493772774934769,0.3525933027267456,0.3750576078891754,-0.07758083939552307,0.4372863471508026,0.48613426089286804,-0.007280256599187851,0.42854946851730347,0.42493370175361633,-0.026872817426919937,0.42556217312812805,0.38577014207839966,-0.051661890000104904,0.4224710166454315,0.3517491817474365,-0.07231760770082474,0.4987059235572815,0.4931143820285797,-0.01798991858959198,0.4985477328300476,0.434953510761261,-0.04093848541378975,0.49596452713012695,0.3982391953468323,-0.06388332694768906,0.4901207387447357,0.367169052362442,-0.08126042038202286,0.5608862638473511,0.5108682513237,-0.03413037955760956,0.5759942531585693,0.4672389626502991,-0.05504535138607025,0.5795722603797913,0.43754035234451294,-0.0695628747344017,0.5801481008529663,0.410172700881958,-0.08078987151384354
63,0.4629179537296295,0.6327489614486694,1.653040158089425e-07,0.3416985869407654,0.6026018261909485,-0.04189496487379074,0.273968368768692,0.5506926774978638,-0.055534664541482925,0.24809826910495758,0.5018149614334106,-0.06835081428289413,0.20444536209106445,0.4691855013370514,-0.07941841334104538,0.3592778444290161,0.4867345690727234,-0.0021690132562071085,0.3439445495605469,0.43083488941192627,-0.024349991232156754,0.3407292366027832,0.3980938494205475,-0.05089907348155975,0.34177476167678833,0.36774343252182007,-0.07398232072591782,0.42644357681274414,0.4791863262653351,-0.0051870197057724,0.41663849353790283,0.41809919476509094,-0.02418028749525547,0.4121648967266083,0.37937432527542114,-0.04954589903354645,0.40722817182540894,0.3459385931491852,-0.07074242830276489,0.4873652458190918,0.48527276515960693,-0.0169509369879961,0.4854714572429657,0.42755693197250366,-0.03902538865804672,0.4796157479286194,0.39203885197639465,-0.06224127858877182,0.47040510177612305,0.36212170124053955,-0.08005713671445847,0.5492318272590637,0.5022228360176086,-0.03439531847834587,0.5613981485366821,0.4580253064632416,-0.054763417690992355,0.562191367149353,0.4289172887802124,-0.06942842900753021,0.5606508851051331,0.4024714231491089,-0.08099573850631714
64,0.4626182019710541,0.6327514052391052,1.71560003536797e-07,0.34149640798568726,0.6028735637664795,-0.0423077717423439,0.27383965253829956,0.5507307648658752,-0.05648711323738098,0.24780607223510742,0.5018165707588196,-0.06971001625061035,0.20420706272125244,0.4690954387187958,-0.0811045914888382,0.35892724990844727,0.4866960942745209,-0.0035358790773898363,0.3436693549156189,0.43092700839042664,-0.026224683970212936,0.34056368470191956,0.39829087257385254,-0.05290813371539116,0.3417952358722687,0.3680696189403534,-0.07603742182254791,0.42605987191200256,0.4792180061340332,-0.006469906773418188,0.4161238372325897,0.418261855840683,-0.025958344340324402,0.4119004011154175,0.37949901819229126,-0.05133582651615143,0.4072694480419159,0.3458574116230011,-0.072481669485569,0.48716801404953003,0.48539823293685913,-0.01813483238220215,0.48514339327812195,0.42759570479393005,-0.04074283689260483,0.4794884920120239,0.3919679522514343,-0.0640537217259407,0.4704129695892334,0.36183199286460876,-0.08183848112821579,0.5492936372756958,0.5024169683456421,-0.03545207902789116,0.5612236857414246,0.4581763446331024,-0.05647510290145874,0.5618769526481628,0.4290032982826233,-0.07140221446752548,0.5600634813308716,0.40250736474990845,-0.08304037153720856
65,0.4628993570804596,0.632939338684082,1.76024130382757e-07,0.3415231704711914,0.6027086973190308,-0.04250836372375488,0.27388137578964233,0.5507254600524902,-0.056596096605062485,0.24778395891189575,0.5018848776817322,-0.06976313143968582,0.2043086588382721,0.4690045118331909,-0.08111126720905304,0.35905948281288147,0.4868832528591156,-0.002774341031908989,0.34365159273147583,0.4310320317745209,-0.025462010875344276,0.34047311544418335,0.3983082175254822,-0.05230259895324707,0.34165310859680176,0.3679807782173157,-0.07553243637084961,0.4261395335197449,0.47933948040008545,-0.005652358289808035,0.4159809947013855,0.41834530234336853,-0.02525077387690544,0.41157838702201843,0.37935978174209595,-0.05097716674208641,0.4068870544433594,0.34550032019615173,-0.07235367596149445,0.48717397451400757,0.4854423999786377,-0.017381299287080765,0.4851614236831665,0.427670419216156,-0.04013645276427269,0.4794919788837433,0.3919583261013031,-0.06384283304214478,0.47054359316825867,0.3617091774940491,-0.08186224848031998,0.5493269562721252,0.5023631453514099,-0.034793030470609665,0.5612750053405762,0.45810240507125854,-0.055944718420505524,0.5618720054626465,0.42892688512802124,-0.07109428197145462,0.5601418614387512,0.40236401557922363,-0.08288048207759857
66,0.4653584063053131,0.6326205134391785,1.9645146664970525e-07,0.3418341279029846,0.6037600040435791,-0.04372049495577812,0.27192622423171997,0.5512417554855347,-0.05832738056778908,0.2432323694229126,0.5017068982124329,-0.07144563645124435,0.19697493314743042,0.46826156973838806,-0.0824606642127037,0.35632866621017456,0.4867030382156372,-0.004798251669853926,0.33936285972595215,0.43073511123657227,-0.026328586041927338,0.33523136377334595,0.3981439471244812,-0.05227116495370865,0.3354927897453308,0.3676151633262634,-0.07518939673900604,0.4233843982219696,0.47904831171035767,-0.0067115966230630875,0.41103774309158325,0.41781085729599,-0.0250743106007576,0.40587055683135986,0.3788416087627411,-0.04942703619599342,0.3998667001724243,0.34478214383125305,-0.07014765590429306,0.485002338886261,0.48529019951820374,-0.017410334199666977,0.4802115857601166,0.4269067347049713,-0.03950560837984085,0.47407302260398865,0.3909028172492981,-0.06232559308409691,0.4645192325115204,0.360069215297699,-0.08001958578824997,0.5484854578971863,0.5023122429847717,-0.03382742777466774,0.5602689981460571,0.457777738571167,-0.05513261631131172,0.5611864924430847,0.4283822178840637,-0.07033822685480118,0.5593154430389404,0.40122634172439575,-0.0823114663362503
67,0.467460036277771,0.6326717138290405,1.9810426010735682e-07,0.34350672364234924,0.6039404273033142,-0.0438007228076458,0.2730722725391388,0.551679253578186,-0.05837635695934296,0.24442040920257568,0.5023519396781921,-0.07159902900457382,0.19812828302383423,0.46899956464767456,-0.08278266340494156,0.35660520195961,0.4869271516799927,-0.0045626903884112835,0.339624285697937,0.43095332384109497,-0.026401164010167122,0.3352869749069214,0.3982398211956024,-0.052540916949510574,0.3351205289363861,0.36759400367736816,-0.07556513696908951,0.4239446520805359,0.47915637493133545,-0.006667396053671837,0.4110235571861267,0.417957603931427,-0.02561335824429989,0.4053780734539032,0.3787323534488678,-0.05065537989139557,0.39897704124450684,0.3443118929862976,-0.07181283831596375,0.4859250485897064,0.48524701595306396,-0.01760566607117653,0.48048028349876404,0.42692050337791443,-0.04038891941308975,0.473631888628006,0.39087939262390137,-0.06388050317764282,0.4634660482406616,0.3600006103515625,-0.08190212398767471,0.549949586391449,0.5020715594291687,-0.03424961119890213,0.5610439777374268,0.4574444890022278,-0.05603863671422005,0.5615779161453247,0.42794930934906006,-0.07164348661899567,0.559482216835022,0.40073537826538086,-0.08385374397039413
68,0.4683900773525238,0.633123517036438,1.9850382670938416e-07,0.34519851207733154,0.6038733124732971,-0.044979121536016464,0.2744874656200409,0.5520636439323425,-0.060304656624794006,0.2467985898256302,0.5029496550559998,-0.07424835115671158,0.20090287923812866,0.4694882333278656,-0.08616077899932861,0.35822632908821106,0.486921489238739,-0.006054779049009085,0.3448355197906494,0.43050745129585266,-0.0292467400431633,0.3420260548591614,0.39741480350494385,-0.056387703865766525,0.3417302966117859,0.36672526597976685,-0.08006773889064789,0.4249032437801361,0.4793591797351837,-0.008086975663900375,0.4125479459762573,0.41780513525009155,-0.028982356190681458,0.4066375494003296,0.3784315288066864,-0.05529213324189186,0.39913883805274963,0.3442378044128418,-0.07710226625204086,0.48665371537208557,0.48541006445884705,-0.019135555252432823,0.48222070932388306,0.4267178773880005,-0.0437970869243145,0.47473767399787903,0.39101794362068176,-0.0682356208562851,0.4634566009044647,0.36058470606803894,-0.08662431687116623,0.5512206554412842,0.5023066997528076,-0.035973984748125076,0.5628393888473511,0.45786231756210327,-0.05956803262233734,0.562531054019928,0.4282659888267517,-0.07639146596193314,0.5598039031028748,0.4009774327278137,-0.0892871543765068
69,0.47213006019592285,0.6337487697601318,2.2350683082095202e-07,0.34858694672584534,0.6038779616355896,-0.04411576688289642,0.27774882316589355,0.5522443056106567,-0.05880872160196304,0.2497624307870865,0.5035068392753601,-0.07223806530237198,0.20452794432640076,0.4694318473339081,-0.08351510018110275,0.36077627539634705,0.4872664511203766,-0.0037643651012331247,0.3477473855018616,0.43057459592819214,-0.02579948864877224,0.34590375423431396,0.3975830078125,-0.05234715715050697,0.3464275002479553,0.36700427532196045,-0.07555180042982101,0.42731982469558716,0.4800470769405365,-0.00583087420091033,0.41466137766838074,0.4182819426059723,-0.02548123523592949,0.4092176556587219,0.3786984980106354,-0.05148715898394585,0.4023069143295288,0.34436970949172974,-0.07314114272594452,0.4890519976615906,0.48635557293891907,-0.01696649380028248,0.48450273275375366,0.4272086024284363,-0.04070644453167915,0.4778161644935608,0.39110857248306274,-0.06539914757013321,0.46732649207115173,0.3603975176811218,-0.08397506922483444,0.5538880825042725,0.5033361911773682,-0.03378519415855408,0.5657392740249634,0.45906367897987366,-0.056507810950279236,0.5652542114257812,0.42937543988227844,-0.07323256134986877,0.5624856948852539,0.40173569321632385,-0.08612478524446487
70,0.47223401069641113,0.6334976553916931,2.3611229948983237e-07,0.3483183979988098,0.6038200855255127,-0.04455969110131264,0.27746403217315674,0.5520814061164856,-0.05911863595247269,0.24924370646476746,0.5032269358634949,-0.07219458371400833,0.20379739999771118,0.4691309630870819,-0.0830506831407547,0.36039480566978455,0.48734748363494873,-0.004097526427358389,0.3478541076183319,0.43072381615638733,-0.025753356516361237,0.3462611734867096,0.3977682590484619,-0.05199214443564415,0.3469076454639435,0.3671964406967163,-0.07500346750020981,0.42719537019729614,0.48004424571990967,-0.0057866452261805534,0.41523176431655884,0.41834554076194763,-0.024895597249269485,0.410243421792984,0.37875598669052124,-0.05038009211421013,0.40324944257736206,0.34450775384902954,-0.07172462344169617,0.48894551396369934,0.48631128668785095,-0.016591986641287804,0.48483142256736755,0.427399218082428,-0.04004466533660889,0.47851529717445374,0.391355037689209,-0.06461777538061142,0.4680154025554657,0.3607039451599121,-0.08316318690776825,0.5535951852798462,0.503262996673584,-0.03312154859304428,0.5657494068145752,0.45917993783950806,-0.05584470555186272,0.5655035972595215,0.4294932186603546,-0.07274431735277176,0.5627559423446655,0.4018018841743469,-0.08580490946769714
71,0.47247764468193054,0.6335724592208862,2.3707306695541774e-07,0.3483923673629761,0.6037145853042603,-0.04486118257045746,0.2775178849697113,0.5521396398544312,-0.05938505008816719,0.24932245910167694,0.5033506751060486,-0.07244837284088135,0.20402806997299194,0.469142884016037,-0.08329831808805466,0.3606323301792145,0.4873962998390198,-0.003212503856047988,0.347844660282135,0.4307578206062317,-0.024781061336398125,0.34616750478744507,0.3977587819099426,-0.05119048431515694,0.3468775451183319,0.3671282231807709,-0.07434054464101791,0.4273945689201355,0.48015129566192627,-0.004779348615556955,0.4149319529533386,0.4184005856513977,-0.02385658584535122,0.4097101092338562,0.37874549627304077,-0.04962605983018875,0.4027397334575653,0.34440678358078003,-0.07118427008390427,0.4890316128730774,0.4864034652709961,-0.015592341311275959,0.4847244620323181,0.4274403750896454,-0.03900924697518349,0.4783959686756134,0.3913068175315857,-0.06377635151147842,0.468163400888443,0.3605446219444275,-0.08245891332626343,0.5537762641906738,0.5032856464385986,-0.03219187632203102,0.5656343698501587,0.45902377367019653,-0.054805923253297806,0.5652623772621155,0.42936742305755615,-0.07166533917188644,0.5627360939979553,0.40167519450187683,-0.08471523970365524
72,0.48392733931541443,0.6344095468521118,2.6940008979181584e-07,0.3593977093696594,0.604840099811554,-0.04614894464612007,0.28794318437576294,0.5530198216438293,-0.0612390972673893,0.2592557370662689,0.5036209225654602,-0.07432667165994644,0.21245935559272766,0.4697222113609314,-0.08510051667690277,0.37151920795440674,0.48871979117393494,-0.004797120112925768,0.3580997884273529,0.4322334825992584,-0.026029860600829124,0.3559325337409973,0.3993628919124603,-0.05202803388237953,0.35660409927368164,0.3688802719116211,-0.07496140897274017,0.4392607510089874,0.48139363527297974,-0.0056142681278288364,0.4270968437194824,0.41973698139190674,-0.024166647344827652,0.42245081067085266,0.3800891637802124,-0.04970301687717438,0.4161165952682495,0.3455203175544739,-0.07123532891273499,0.501426637172699,0.48782476782798767,-0.015663018450140953,0.49673447012901306,0.42890897393226624,-0.039141278713941574,0.4909367263317108,0.3926621675491333,-0.0642864853143692,0.48136645555496216,0.36152905225753784,-0.08331834524869919,0.5660021901130676,0.5049737691879272,-0.03145095333456993,0.5791519284248352,0.46107226610183716,-0.05464309826493263,0.5802838802337646,0.4314655065536499,-0.0719946101307869,0.5790627002716064,0.4036821722984314,-0.08537011593580246
73,0.4848788380622864,0.635689377784729,2.2392127618786617e-07,0.3614264130592346,0.6059514284133911,-0.04533999413251877,0.2912985682487488,0.554240882396698,-0.06145123019814491,0.26437264680862427,0.5042831301689148,-0.07576911151409149,0.21801036596298218,0.4703192114830017,-0.08798892050981522,0.3749457001686096,0.49005764722824097,-0.008328644558787346,0.3598375916481018,0.43351370096206665,-0.03172066807746887,0.35726192593574524,0.40048718452453613,-0.05869034677743912,0.35869911313056946,0.3696713149547577,-0.08215118199586868,0.4423942565917969,0.4824310839176178,-0.009733966551721096,0.4306637942790985,0.4207081198692322,-0.030169015750288963,0.42639634013175964,0.38125836849212646,-0.05596112832427025,0.42153269052505493,0.3466027081012726,-0.0775781124830246,0.5047861337661743,0.488726943731308,-0.019894348457455635,0.4996454119682312,0.42995840311050415,-0.044044073671102524,0.4941254258155823,0.39339202642440796,-0.06830655783414841,0.48561766743659973,0.3622385561466217,-0.08670371025800705,0.5697559714317322,0.5060733556747437,-0.035718612372875214,0.5838829278945923,0.461696982383728,-0.05849737301468849,0.5865383148193359,0.43229687213897705,-0.07470772415399551,0.5865122675895691,0.40530267357826233,-0.08722484111785889
